Incident ID,Offence Code,CR Number,Dispatch Date / Time,NIBRS Code,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Start_Date_Time,End_Date_Time,Latitude,Longitude,Police District Number,Location
201250665,9199,190036747,08/01/2019 05:29:33 PM,90Z,1,Other,All Other Offenses,POLICE INFORMATION,WHEATON,14400 BLK  BRAD DR,ROCKVILLE,MD,20853,MCPD,Residence - Single Family,K,4K2,343,14400,,BRAD,,DR,08/01/2019 05:29:00 PM,,39.089117414,-77.092197623,4D,"(39.0891, -77.0922)"
201250392,2699,190036315,07/30/2019 02:36:58 PM,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,9900 BLK  FOREST VIEW PL,MONTGOMERY VILLAGE,MD,20886,MCPD,Other/Unknown,R,6R2,422,9900,,FOREST VIEW,,PL,07/25/2019 09:00:00 AM,07/25/2019 05:00:00 PM,39.189246561,-77.204348928,6D,"(39.1892, -77.2043)"
201250354,2502,190036361,07/30/2019 06:25:33 PM,250,1,Crime Against Property,Counterfeiting/Forgery,FORGERY OF OTHER,BETHESDA,7100 BLK  DEMOCRACY BLV,BETHESDA,MD,20817,MCPD,Retail - Mall,E,2E3,204,7100,,DEMOCRACY,,BLV,07/26/2019 08:47:00 PM,,39.02208378,-77.147415794,2D,"(39.0221, -77.1474)"
201250475,5399,190036503,07/31/2019 01:55:41 PM,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE (DESCRIBE OFFENSE),SILVER SPRING,1  BLK  DISCOVERY PL,SILVER SPRING,MD,20910,MCPD,Street - Commercial,G,3G1,094,1,,DISCOVERY,,PL,07/31/2019 01:55:00 PM,,38.994552147,-77.028001009,3D,"(38.9946, -77.028)"
201250634,2305,190036736,08/01/2019 04:49:14 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,GERMANTOWN,11400 BLK  HEREFORDSHIRE WAY,GERMANTOWN,MD,20876,MCPD,Residence - Driveway,M,5M1,471,11400,,HEREFORDSHIRE,,WAY,07/25/2019 03:00:00 PM,08/01/2019 02:00:00 PM,39.185307435,-77.237585602,5D,"(39.1853, -77.2376)"
201250797,1399,190036893,08/02/2019 04:12:26 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,ROCKVILLE,700 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,RCPD,Street - Commercial,A,1A1,260,700,,ROCKVILLE,,PIK,08/02/2019 04:12:00 PM,08/02/2019 05:00:00 PM,39.079982139,-77.143433864,1D,"(39.08, -77.1434)"
201250787,1399,190036866,08/02/2019 02:42:33 PM,13B,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,300 BLK N SUMMIT AVE,GAITHERSBURG,MD,20877,MCPD,Residence - Apartment/Condo,P,6P3,419,300,N,SUMMIT,,AVE,08/02/2019 02:35:00 PM,,39.145832201,-77.192528396,6D,"(39.1458, -77.1925)"
201250852,9105,190036861,08/02/2019 02:22:20 PM,90Z,1,Other,All Other Offenses,LOST PROPERTY,SILVER SPRING,15100 BLK  ATHEY RD,BURTONSVILLE,MD,20866,MCPD,Other/Unknown,I,3I2,384,15100,,ATHEY,,RD,08/02/2019 09:00:00 AM,,39.10206339,-76.938819296,3D,"(39.1021, -76.9388)"
201250254,2305,190036123,07/29/2019 01:55:38 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,7800 BLK  MINERAL SPRINGS DR,GAITHERSBURG,MD,20877,MCPD,Street - Residential,R,6R3,542,7800,,MINERAL SPRINGS,,DR,07/23/2019 06:00:00 PM,07/25/2019 07:00:00 AM,39.153382018,-77.160159274,6D,"(39.1534, -77.1602)"
201250616,9101,190036705,08/01/2019 01:27:31 PM,90Z,1,Other,All Other Offenses,SUDDEN DEATH,ROCKVILLE,16500 BLK  KIPLING RD,DERWOOD,MD,20855,MCPD,Residence - Single Family,A,1A4,413,16500,,KIPLING,,RD,08/01/2019 01:27:00 PM,,39.126664921,-77.144677218,1D,"(39.1267, -77.1447)"
201266696,5311,190056634,11/23/2019 12:09:41 PM,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,SILVER SPRING,,SILVER SPRING,MD,20910,MCPD,Street - Commercial,G,3G1,094,,,SILVER SPRING,,AVE,11/23/2019 12:09:00 PM,11/23/2019 12:15:00 PM,38.991636361,-77.026611642,3D,"(38.9916, -77.0266)"
201087351,3513,16033472,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - HEROIN - (DESCRIBE OFFENSE),WHEATON,11200 BLK  GRANDVIEW AVE,SILVER SPRING,MD,20906,MCPD,Bar/Night Club,L,4L2,324,11200,,GRANDVIEW,,AVE,07/02/2016 02:40:00 AM,,39.038452862,-77.052339355,4D,"(39.0385, -77.0523)"
201250485,9056,190036540,07/31/2019 05:19:20 PM,26A,1,Other,Not Mapped,FRAUD - FAILURE TO PAY,BETHESDA,7800 BLK  OLD GEORGETOWN RD,BETHESDA,MD,20814,MCPD,Retail - Beauty/Barber Shop,D,2D2,048,7800,,OLD GEORGETOWN,,RD,07/31/2019 10:48:00 AM,07/31/2019 12:15:00 PM,38.98749067,-77.098787534,2D,"(38.9875, -77.0988)"
201264961,9199,190054677,,90Z,1,Other,All Other Offenses,POLICE INFORMATION,ROCKVILLE,7300 BLK  CALHOUN PL,DERWOOD,MD,20855,MCPD,Other/Unknown,A,1A4,281,7300,,CALHOUN,,PL,11/13/2019 01:58:00 PM,,39.10793769,-77.148078947,1D,"(39.1079, -77.1481)"
201250696,9113,190036782,08/01/2019 10:47:15 PM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,WHEATON,3600 BLK  PEAR TREE CT,SILVER SPRING,MD,20906,MCPD,Residence - Apartment/Condo,K,4K1,534,3600,,PEAR TREE,,CT,08/01/2019 10:47:00 PM,,39.090516392,-77.07198292,4D,"(39.0905, -77.072)"
201250961,2399,190037000,08/03/2019 11:37:09 AM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),GERMANTOWN,11400 BLK  FLOWERTON PL,GERMANTOWN,MD,20876,MCPD,Parking Lot - Residential,M,5M1,471,11400,,FLOWERTON,,PL,07/13/2019 07:00:00 AM,08/03/2019 10:00:00 AM,39.187320448,-77.237586461,5D,"(39.1873, -77.2376)"
201268642,2305,190059227,12/08/2019 10:15:01 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,13500 BLK  GREENCASTLE RIDGE TER,BURTONSVILLE,MD,20866,MCPD,Parking Lot - Residential,I,3I2,380,13500,,GREENCASTLE RIDGE,,TER,12/08/2019 01:00:00 PM,12/08/2019 09:15:00 PM,39.076908336,-76.92949349,3D,"(39.0769, -76.9295)"
201249691,2505,190034863,07/22/2019 07:01:48 PM,250,1,Crime Against Property,Counterfeiting/Forgery,COUNTERFEITING - PASS COUNTERFEITED,GERMANTOWN,20000 BLK  CENTURY BLV,GERMANTOWN,MD,20874,MCPD,Other/Unknown,N,5N1,702,20000,,CENTURY,,BLV,07/21/2019 12:00:00 PM,07/21/2019 10:00:00 PM,39.183987934,-77.26164675,5D,"(39.184, -77.2616)"
201250948,2308,190037006,08/03/2019 12:36:55 PM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,MONTGOMERY VILLAGE,200 BLK  ELLINGTON BLV,GAITHERSBURG,MD,20878,GPD,Bar/Night Club,P,6P1,441,200,,ELLINGTON,,BLV,08/02/2019 01:30:00 AM,,39.115085778,-77.204761822,6D,"(39.1151, -77.2048)"
201266793,9113,190056864,11/25/2019 08:24:06 AM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,BETHESDA,,BETHESDA,MD,20816,MCPD,Street - Other,E,2E1,021,,,MAC ARTHUR,,BLV,11/25/2019 08:24:00 AM,,38.961006609,-77.133002177,2D,"(38.961, -77.133)"
201250629,2601,190036724,08/01/2019 03:25:11 PM,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,MONTGOMERY VILLAGE,9600 BLK  MARSTON LA,MONTGOMERY VILLAGE,MD,20886,MCPD,Residence -Townhouse/Duplex,R,6R2,544,9600,,MARSTON,,LA,08/01/2019 12:15:00 PM,,39.173655114,-77.196690491,6D,"(39.1737, -77.1967)"
201177998,3560,180009156,02/22/2018 05:01:08 AM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - SELL,ROCKVILLE,19600 BLK  WOOTTON AVE,POOLESVILLE,MD,20837,MCPD,Residence -Townhouse/Duplex,B,1B3,499,19600,,WOOTTON,,AVE,02/22/2018 12:00:00 AM,,39.142227702,-77.408742453,1D,"(39.1422, -77.4087)"
201250892,1114,190037021,08/03/2019 02:06:41 PM,11B,1,Crime Against Person,Forcible Sodomy,SEX ASSAULT - SODOMY-GIRL-STRONG-ARM,MONTGOMERY VILLAGE,1  BLK  MC CAUSLAND PL,GAITHERSBURG,MD,20877,MCPD,Street - In vehicle,P,6P3,433,1,,MC CAUSLAND,,PL,08/01/2019 07:00:00 PM,08/01/2019 08:00:00 PM,39.128216475,-77.19431257,6D,"(39.1282, -77.1943)"
201174278,1207,180006795,02/09/2018 01:57:29 AM,120,1,Crime Against Property,Robbery,ROBBERY - RESIDENTIAL-GUN,MONTGOMERY VILLAGE,17600 BLK  LINDSTROM CT,GAITHERSBURG,MD,20877,MCPD,Residence - Single Family,R,6R3,542,17600,,LINDSTROM,,CT,02/09/2018 01:57:00 AM,,39.14523929,-77.161031665,6D,"(39.1452, -77.161)"
201268642,2605,190059227,12/08/2019 10:15:01 PM,26B,1,Crime Against Property,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,SILVER SPRING,13500 BLK  GREENCASTLE RIDGE TER,BURTONSVILLE,MD,20866,MCPD,Other/Unknown,I,3I2,380,13500,,GREENCASTLE RIDGE,,TER,12/08/2019 01:00:00 PM,12/08/2019 09:15:00 PM,39.076908336,-76.92949349,3D,"(39.0769, -76.9295)"
201250519,4104,190036567,07/31/2019 06:53:32 PM,90G,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,SILVER SPRING,500 BLK  DALE DR,SILVER SPRING,MD,20910,MCPD,Parking Lot - Other,G,3G2,119,500,,DALE,,DR,07/31/2019 06:53:00 PM,,38.99933416,-77.017468953,3D,"(38.9993, -77.0175)"
201266795,2305,190056872,11/25/2019 10:02:56 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,8200 BLK  AMITY CIR,GAITHERSBURG,MD,20877,MCPD,Parking Lot - Residential,P,6P3,551,8200,,AMITY,,CIR,11/23/2019 08:30:00 AM,11/25/2019 04:00:00 AM,39.145124145,-77.168870816,6D,"(39.1451, -77.1689)"
201087359,2902,16033552,,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,GERMANTOWN,13800 BLK  BAILIWICK TER,GERMANTOWN,MD,20874,MCPD,Parking Lot - Residential,N,5N2,688,13800,,BAILIWICK,,TER,07/02/2016 04:57:00 PM,,39.159256244,-77.284909473,5D,"(39.1593, -77.2849)"
201249127,2903,190034890,07/22/2019 10:45:14 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PUBLIC,CITY OF TAKOMA PARK,7200 BLK  CARROLL AVE,TAKOMA PARK,MD,20912,TPPD,Street - Residential,T,8T1,802,7200,,CARROLL,,AVE,07/22/2019 10:45:00 PM,,38.9777892,-77.007379549,8D,"(38.9778, -77.0074)"
201273446,2308,200001997,01/12/2020 03:22:01 PM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,BETHESDA,1  BLK  FAIRFAX CT,CHEVY CHASE,MD,20815,MCPD,Residence - Other,D,2D2,016,1,,FAIRFAX,,CT,01/12/2020 10:43:00 AM,01/12/2020 03:00:00 PM,38.975883769,-77.103002081,2D,"(38.9759, -77.103)"
201265208,2699,190054995,11/14/2019 09:49:09 PM,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,18900 BLK  QUAIL VALLEY BLV,GAITHERSBURG,MD,20879,MCPD,Other/Unknown,R,6R1,503,18900,,QUAIL VALLEY,,BLV,11/14/2019 08:50:00 PM,,39.164923563,-77.186476955,6D,"(39.1649, -77.1865)"
201250099,5311,190036050,07/29/2019 12:54:58 AM,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,MONTGOMERY VILLAGE,1  BLK S SUMMIT AVE,GAITHERSBURG,MD,20877,GPD,Gas Station,P,6P3,432,1,S,SUMMIT,,AVE,07/29/2019 12:53:00 AM,,39.142181833,-77.193356011,6D,"(39.1422, -77.1934)"
201250266,2902,190036257,07/30/2019 08:15:31 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,WHEATON,4700 BLK  IRIS ST,ROCKVILLE,MD,20853,MCPD,Street - Residential,K,4K2,341,4700,,IRIS,,ST,07/26/2019 10:00:00 PM,07/29/2019 07:30:00 AM,39.075308099,-77.093823009,4D,"(39.0753, -77.0938)"
201280387,9101,200010754,,90Z,1,Other,All Other Offenses,SUDDEN DEATH,BETHESDA,8100 BLK  GLENBROOK RD,BETHESDA,MD,20814,MCPD,Residence - Single Family,D,2D2,049,8100,,GLENBROOK,,RD,03/04/2020 12:43:00 PM,,38.99069584,-77.100447132,2D,"(38.9907, -77.1004)"
201250116,1313,190036069,07/29/2019 07:38:37 AM,13B,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,SILVER SPRING,8100 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,MCPD,Other/Unknown,G,3G1,094,8100,,GEORGIA,,AVE,07/29/2019 07:15:00 AM,07/29/2019 07:30:00 AM,38.990640348,-77.026675328,3D,"(38.9906, -77.0267)"
201250769,5707,190036864,08/02/2019 02:23:35 PM,90J,1,Crime Against Society,Trespass of Real Property,TRESPASSING,WHEATON,14000 BLK  CONNECTICUT AVE,SILVER SPRING,MD,20906,MCPD,Retail - Department/Discount Store,K,4K1,533,14000,,CONNECTICUT,,AVE,08/02/2019 02:23:00 PM,,39.083822107,-77.077656569,4D,"(39.0838, -77.0777)"
201250003,2305,190035959,07/28/2019 01:49:08 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,8900 BLK  ELLSWORTH CT,SILVER SPRING,MD,20910,MCPD,Residence - Driveway,G,3G2,118,8900,,ELLSWORTH,,CT,07/25/2019 06:00:00 PM,07/26/2019 08:00:00 AM,39.001573999,-77.022985505,3D,"(39.0016, -77.023)"
201250924,1214,190037030,08/03/2019 03:35:32 PM,120,1,Crime Against Property,Robbery,ROBBERY - KNIFE,WHEATON,14000 BLK  GEORGIA AVE,SILVER SPRING,MD,20906,MCPD,Parking Lot - Commercial,K,4K2,342,14000,,GEORGIA,,AVE,08/03/2019 03:35:00 PM,,39.083853587,-77.07792021,4D,"(39.0839, -77.0779)"
201250692,5311,190036765,08/01/2019 07:59:03 PM,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,WHEATON,3100 BLK  OLNEY SANDY SPRING RD,OLNEY,MD,20832,MCPD,Gas Station,J,4J2,642,3100,,OLNEY SANDY SPRING,,RD,08/01/2019 07:30:00 PM,08/01/2019 07:54:00 PM,39.150860228,-77.06219232,4D,"(39.1509, -77.0622)"
201250618,2399,190036715,08/01/2019 02:55:24 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,200 BLK N WASHINGTON ST,ROCKVILLE,MD,20850,RCPD,Residence - Nursing Home,A,1A3,277,200,N,WASHINGTON,,ST,08/01/2019 02:55:00 PM,,39.085863816,-77.15294234,1D,"(39.0859, -77.1529)"
201265209,2305,190055002,11/14/2019 10:17:24 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,400 BLK  LEXINGTON DR,SILVER SPRING,MD,20901,MCPD,Residence - Driveway,H,3H2,154,400,,LEXINGTON,,DR,11/13/2019 10:00:00 PM,11/14/2019 07:15:00 AM,39.024564137,-77.00272125,3D,"(39.0246, -77.0027)"
201207033,2399,180047309,09/21/2018 09:13:40 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),BETHESDA,5200 BLK  BALTIMORE AVE,BETHESDA,MD,20816,MCPD,Residence - Single Family,E,2E1,004,5200,,BALTIMORE,,AVE,09/21/2018 09:13:00 PM,09/21/2018 12:00:00 AM,38.957499307,-77.099447651,2D,"(38.9575, -77.0994)"
201250967,2303,190037118,08/04/2019 09:54:16 AM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,ROCKVILLE,1800 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,RCPD,Grocery/Supermarket,A,1A1,272,1800,,ROCKVILLE,,PIK,08/04/2019 09:54:00 AM,08/04/2019 10:45:00 AM,39.060265741,-77.122632025,1D,"(39.0603, -77.1226)"
201265220,9105,190054864,11/14/2019 11:12:02 AM,90Z,1,Other,All Other Offenses,LOST PROPERTY,SILVER SPRING,3700 BLK  ANGELTON CT,BURTONSVILLE,MD,20866,MCPD,Other/Unknown,I,3I2,380,3700,,ANGELTON,,CT,08/31/2019 09:00:00 AM,,39.088589321,-76.933325905,3D,"(39.0886, -76.9333)"
201249018,5404,190034550,07/20/2019 05:20:51 PM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,7600 BLK  RICKENBACKER DR,GAITHERSBURG,MD,20879,MCPD,Street - In vehicle,R,6R3,421,7600,,RICKENBACKER,,DR,07/20/2019 05:20:00 PM,,39.173438198,-77.156998237,6D,"(39.1734, -77.157)"
201250473,2305,190036536,07/31/2019 04:29:32 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,10100 BLK  GRAVIER CT,MONTGOMERY VILLAGE,MD,20886,MCPD,Residence - Driveway,R,6R2,422,10100,,GRAVIER,,CT,07/30/2019 06:28:00 PM,07/31/2019 07:00:00 AM,39.182855896,-77.207342483,6D,"(39.1829, -77.2073)"
201250545,9112,190036641,08/01/2019 03:19:54 AM,90Z,1,Other,All Other Offenses,MENTAL TRANSPORT - ONLY,GERMANTOWN,,GERMANTOWN,MD,20876,MCPD,Street - Residential,M,5M1,468,,,MIDDLEBROOK,,RD,08/01/2019 03:19:00 AM,,39.181238802,-77.238398851,5D,"(39.1812, -77.2384)"
201248529,1313,190034100,07/18/2019 11:45:05 AM,13B,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,SILVER SPRING,8500 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,MCPD,Retail - Appliances/Electronics,G,3G1,109,8500,,GEORGIA,,AVE,07/18/2019 11:45:00 AM,,38.994566863,-77.026866278,3D,"(38.9946, -77.0269)"
201250581,9105,190036316,07/30/2019 02:42:35 PM,90Z,1,Other,All Other Offenses,LOST PROPERTY,ROCKVILLE,16100 BLK  FREDERICK RD,DERWOOD,MD,20877,MCPD,Other/Unknown,A,1A3,749,16100,,FREDERICK,,RD,07/30/2019 02:42:00 PM,,39.119172094,-77.171954284,1D,"(39.1192, -77.172)"
201250975,9199,190037131,08/04/2019 02:04:16 PM,90Z,1,Other,All Other Offenses,POLICE INFORMATION,MONTGOMERY VILLAGE,500 BLK W DIAMOND AVE,GAITHERSBURG,MD,20877,MCPD,Residence -Townhouse/Duplex,P,6P1,429,500,W,DIAMOND,,AVE,08/04/2019 02:04:00 PM,,39.140496118,-77.210118711,6D,"(39.1405, -77.2101)"
201250810,2308,190036926,08/02/2019 07:35:05 PM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876,MCPD,Retail - Appliances/Electronics,M,5M1,701,20900,,FREDERICK,,RD,08/02/2019 07:35:00 PM,,39.198413208,-77.244945742,5D,"(39.1984, -77.2449)"
201250839,2204,190036957,08/02/2019 10:38:58 PM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,ROCKVILLE,12700 BLK  HUNTSMAN WAY,POTOMAC,MD,20854,MCPD,Residence - Single Family,B,1B1,727,12700,,HUNTSMAN,,WAY,08/01/2019 09:00:00 AM,08/01/2019 04:00:00 PM,39.063306493,-77.188153273,1D,"(39.0633, -77.1882)"
201249894,2305,190035841,07/27/2019 07:30:06 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,18800 BLK  CREEPER LA,GAITHERSBURG,MD,20879,MCPD,Parking Lot - Residential,R,6R1,503,18800,,CREEPER,,LA,07/26/2019 05:00:00 PM,07/27/2019 11:00:00 AM,39.165205677,-77.188784725,6D,"(39.1652, -77.1888)"
201265221,9105,190054866,11/14/2019 11:42:19 AM,90Z,1,Other,All Other Offenses,LOST PROPERTY,ROCKVILLE,12300 BLK  BRIARBUSH LA,POTOMAC,MD,20854,MCPD,Other/Unknown,B,1B2,453,12300,,BRIARBUSH,,LA,09/21/2019 09:00:00 AM,,39.069597899,-77.255958167,1D,"(39.0696, -77.256)"
201250657,2303,190036753,08/01/2019 06:10:26 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,BETHESDA,5500 BLK  WISCONSIN AVE,CHEVY CHASE,MD,20815,MCPD,Retail - Department/Discount Store,D,2D1,772,5500,,WISCONSIN,,AVE,08/01/2019 06:10:00 PM,,38.963825124,-77.087229375,2D,"(38.9638, -77.0872)"
201250320,2303,190035591,07/26/2019 02:18:59 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,18200 BLK  CONTOUR RD,GAITHERSBURG,MD,20877,MCPD,Retail - Other,R,6R1,505,18200,,CONTOUR,,RD,07/26/2019 02:18:00 PM,,39.155706106,-77.199749741,6D,"(39.1557, -77.1997)"
201087363,5311,16033600,,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,SILVER SPRING,8600 BLK  COLESVILLE RD,SILVER SPRING,MD,20910,MCPD,Street - Other,G,3G1,109,8600,,COLESVILLE,,RD,07/02/2016 10:10:00 PM,07/02/2016 10:10:00 PM,38.996081211,-77.02813565,3D,"(38.9961, -77.0281)"
201280582,1216,200010965,03/05/2020 04:22:11 PM,120,1,Crime Against Property,Robbery,ROBBERY - STRONG ARM,SILVER SPRING,13200 BLK  CHOPIN CT,SILVER SPRING,MD,20904,MCPD,Street - Residential,I,3I2,378,13200,,CHOPIN,,CT,03/05/2020 04:20:00 PM,03/05/2020 04:40:00 PM,39.073813988,-76.95124267,3D,"(39.0738, -76.9512)"
201250624,3562,190036617,07/31/2019 10:37:39 PM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,ROCKVILLE,600 BLK  HARRINGTON RD,ROCKVILLE,MD,20852,RCPD,Parking Lot - Other,A,1A1,260,600,,HARRINGTON,,RD,07/31/2019 10:37:00 PM,07/31/2019 11:55:00 AM,39.075692889,-77.148916754,1D,"(39.0757, -77.1489)"
201268792,9105,190059320,12/09/2019 02:18:30 PM,90Z,1,Other,All Other Offenses,LOST PROPERTY,SILVER SPRING,3100 BLK  AUTOMOBILE BLV,SILVER SPRING,MD,20904,MCPD,Other/Unknown,I,3I2,378,3100,,AUTOMOBILE,,BLV,12/07/2019 05:00:00 PM,,39.08105073,-76.946369072,3D,"(39.0811, -76.9464)"
201250355,2902,190036389,07/30/2019 08:08:57 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,WHEATON,12500 BLK  GEORGIA AVE,SILVER SPRING,MD,20906,MCPD,Parking Lot - Metro,K,4K1,351,12500,,GEORGIA,,AVE,07/30/2019 07:45:00 AM,07/30/2019 06:30:00 PM,39.061412526,-77.05270162,4D,"(39.0614, -77.0527)"
201266804,3562,190056478,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,MONTGOMERY VILLAGE,,MONTGOMERY VILLAGE,MD,20886,MCPD,Street - In vehicle,R,6R2,546,,,STEDWICK,,RD,11/22/2019 02:30:00 PM,,39.170313606,-77.207603011,6D,"(39.1703, -77.2076)"
201266805,9108,190056932,,90Z,1,Other,All Other Offenses,RECOVERED PROPERTY - MONT CO.,GERMANTOWN,,GERMANTOWN,MD,20874,MCPD,Street - Other,N,5N1,702,,,CENTURY,,BLV,11/23/2019 12:00:00 AM,,39.183961638,-77.261708608,5D,"(39.184, -77.2617)"
201249792,2303,190035685,07/26/2019 10:18:41 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,ROCKVILLE,15800 BLK  FREDERICK RD,DERWOOD,MD,20855,MCPD,Convenience Store,A,1A4,280,15800,,FREDERICK,,RD,07/26/2019 10:18:00 PM,,39.114546425,-77.164436599,1D,"(39.1145, -77.1644)"
201250753,2610,190036272,07/30/2019 10:01:07 AM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,BETHESDA,6800 BLK  BRADGROVE CIR,BETHESDA,MD,20817,MCPD,Other/Unknown,E,2E2,060,6800,,BRADGROVE,,CIR,07/01/2017 12:01:00 AM,07/30/2019 09:18:00 AM,39.002777837,-77.138309307,2D,"(39.0028, -77.1383)"
201263996,3605,190052106,,90C,1,Crime Against Society,All Other Offenses,SEX OFFENSE - INDECENT EXPOSURE,WHEATON,3300 BLK  HEWITT AVE,SILVER SPRING,MD,20906,MCPD,Residence - Apartment/Condo,K,4K1,348,3300,,HEWITT,,AVE,06/17/2019 12:00:00 AM,09/03/2019 12:00:00 AM,39.079567291,-77.066033967,4D,"(39.0796, -77.066)"
201087366,2202,16033550,,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,WHEATON,1300 BLK  CROCKETT LA,SILVER SPRING,MD,20904,MCPD,Residence - Single Family,J,4J1,647,1300,,CROCKETT,,LA,07/02/2016 10:30:00 AM,,39.084188821,-76.985487867,4D,"(39.0842, -76.9855)"
201250554,9199,190036303,07/30/2019 12:55:58 PM,90Z,1,Other,All Other Offenses,POLICE INFORMATION,GERMANTOWN,18200 BLK  GRAVINIA CIR,BOYDS,MD,20841,MCPD,Residence - Driveway,N,5N2,464,18200,,GRAVINIA,,CIR,07/30/2019 12:55:00 PM,,39.157426902,-77.295376993,5D,"(39.1574, -77.2954)"
201268793,9105,190059319,12/09/2019 02:10:45 PM,90Z,1,Other,All Other Offenses,LOST PROPERTY,BETHESDA,5100 BLK  DUVALL DR,BETHESDA,MD,20816,MCPD,Other/Unknown,E,2E1,002,5100,,DUVALL,,DR,11/18/2019 12:00:00 PM,,38.950202019,-77.101658997,2D,"(38.9502, -77.1017)"
